Seed,ありの解,ありの解2,ありをなし,なしの解,なしの解をアリ,なしの解をアリ2
0,73.65100000000001,42.29699999999998,99.98599999999962,96.24899999999971,48.10199999999998,70.80699999999996
0,127.27500000000019,31.424999999999986,153.34100000000024,151.09500000000023,114.02199999999979,41.774999999999984
0,139.5680000000001,30.66199999999996,165.6550000000001,166.19300000000047,133.03900000000013,36.21399999999991
0,155.0840000000003,19.14099999999996,170.8470000000005,174.52600000000055,141.17200000000022,35.78399999999995
1,69.91300000000005,52.84499999999996,99.58699999999978,97.04699999999966,61.26299999999993,59.68999999999999
1,111.6409999999998,45.782999999999994,140.91200000000032,139.95400000000024,104.95899999999963,51.68100000000006
1,134.81000000000006,27.242000000000026,152.91900000000038,155.99700000000044,123.27299999999988,48.101000000000035
1,146.86100000000008,21.894999999999957,162.04200000000046,167.25200000000046,146.81200000000055,30.69999999999998
2,80.10699999999991,32.46400000000001,100.83599999999964,94.37399999999982,55.78399999999993,59.71400000000004
2,117.52499999999976,28.673999999999957,139.53400000000008,144.007,121.07299999999981,29.366999999999976
2,137.0190000000001,27.329999999999952,158.17000000000027,159.70299999999997,138.54500000000007,27.28499999999998
2,151.579,17.523999999999965,165.19700000000034,168.5890000000004,147.9890000000004,25.991999999999994
3,77.9419999999999,32.13300000000001,101.42299999999955,99.27999999999967,61.30699999999994,51.0310000000001
3,120.83699999999982,28.12199999999994,143.46300000000008,145.43600000000032,108.74999999999982,45.111
3,138.32700000000008,17.011999999999965,152.17500000000038,158.97900000000027,123.34899999999996,44.492999999999974
3,151.1010000000003,17.155999999999988,164.22400000000027,168.26900000000063,132.3420000000002,44.246000000000095
4,66.42699999999999,46.25200000000002,101.57599999999958,97.77599999999993,42.795000000000016,79.71199999999983
4,120.173,39.402,152.92400000000018,148.3740000000003,98.16099999999969,58.929000000000116
4,134.91200000000023,25.338999999999984,155.6410000000003,166.38300000000035,118.1669999999999,55.92600000000007
4,148.52400000000023,24.612,169.3800000000003,175.1270000000006,128.10100000000014,53.93800000000004
5,77.08299999999986,30.44799999999997,100.12699999999974,98.09399999999975,71.52899999999987,35.13600000000002
5,112.20199999999984,27.998999999999988,133.0190000000004,139.6760000000003,117.13099999999997,30.044999999999973
5,129.2310000000002,19.781999999999975,144.82900000000032,153.4580000000002,132.7060000000002,26.765000000000004
5,143.3180000000004,18.451999999999966,156.95700000000033,162.00300000000004,140.78800000000007,28.459999999999997
6,76.37699999999992,32.84099999999999,101.36199999999963,98.45599999999963,59.699000000000055,51.26599999999999
6,121.87400000000005,27.949999999999935,145.46600000000018,147.77600000000024,120.83300000000003,29.622
6,137.14500000000007,25.981999999999996,161.46900000000045,163.55900000000003,138.69600000000028,27.368999999999996
6,151.91800000000018,16.862999999999975,166.64200000000022,172.8080000000004,149.25100000000012,25.933999999999955
7,71.18799999999997,47.182999999999986,100.5139999999997,97.39899999999965,55.88299999999985,65.60499999999998
7,114.11799999999982,39.18199999999994,141.8120000000002,137.58600000000038,98.9779999999997,54.43700000000003
7,134.04000000000016,23.84799999999997,151.74300000000028,151.98500000000018,115.47599999999991,51.43299999999998
7,146.51200000000014,24.14400000000001,164.1220000000003,163.34000000000057,128.94200000000015,48.20400000000007
8,79.29599999999985,31.962,101.26699999999961,99.02699999999969,66.39099999999998,44.346
8,128.06999999999996,24.838000000000008,149.76200000000028,151.94199999999998,129.49500000000023,25.060999999999982
8,140.54000000000025,22.831999999999972,160.33500000000043,168.03000000000029,146.63300000000007,23.503000000000007
8,157.2250000000001,15.985999999999963,170.8760000000007,175.7690000000004,156.01800000000043,22.040999999999986
