Seed,ありの解,ありの解2,ありをなし,なしの解,なしの解をアリ,なしの解をアリ2
0,77.02599999999984,19.192999999999927,87.4629999999998,84.95399999999987,73.80399999999989,19.800999999999934
0,107.17199999999939,13.636999999999935,116.81099999999968,118.14899999999969,107.31299999999976,15.20199999999995
0,127.00900000000017,9.008999999999952,134.10900000000024,136.0750000000002,126.86299999999991,11.422999999999947
0,138.90500000000014,6.078999999999953,144.11100000000022,146.3010000000003,139.6520000000006,7.747999999999955
1,87.46099999999996,16.032999999999955,95.11899999999967,90.95899999999982,81.349,17.365999999999957
1,122.61999999999996,9.412999999999965,129.52900000000022,128.172,119.65199999999984,11.801999999999934
1,140.67900000000006,6.570999999999957,146.24200000000044,145.84200000000027,138.90000000000015,8.243999999999952
1,150.1570000000004,3.908999999999968,153.6480000000003,154.04000000000016,150.01200000000054,4.419999999999966
2,84.83799999999985,9.734999999999939,90.05199999999958,91.01699999999975,85.37399999999987,10.51199999999996
2,119.70499999999993,6.468999999999956,124.33399999999993,125.3229999999999,120.06999999999982,7.217999999999951
2,136.71400000000025,4.852999999999951,140.6430000000002,141.86800000000036,137.29100000000028,5.356999999999957
2,147.42400000000026,3.4219999999999606,150.2740000000004,150.87300000000033,147.55000000000044,3.8469999999999627
3,85.34099999999988,4.785999999999954,89.92899999999959,89.84199999999963,84.38099999999987,4.6369999999999525
3,118.59299999999979,3.2109999999999506,123.11099999999999,121.68299999999984,116.89199999999983,3.4479999999999564
3,135.76100000000028,2.6689999999999574,139.13800000000015,138.6680000000003,135.57000000000022,2.581999999999964
3,146.21600000000043,1.8959999999999704,148.47200000000046,148.3440000000003,145.94500000000022,2.1279999999999624
4,90.70199999999971,6.29899999999995,94.15299999999951,93.74299999999963,90.32499999999979,5.966999999999956
4,130.6740000000002,3.388999999999961,133.39200000000025,132.8590000000003,130.13400000000036,3.7239999999999576
4,146.74200000000027,2.279999999999965,148.5930000000003,148.69400000000022,146.40200000000047,2.738999999999955
4,153.86700000000008,1.4609999999999772,155.21300000000048,155.4670000000004,153.98800000000028,1.4869999999999755
5,85.14299999999982,5.040999999999953,88.2679999999997,88.75299999999991,85.61199999999975,5.361999999999956
5,119.66999999999977,3.4049999999999505,122.25500000000001,123.71200000000009,121.20899999999988,3.327999999999952
5,138.442,2.664999999999954,140.86400000000006,141.33700000000024,138.76400000000032,2.7149999999999586
5,148.57000000000033,2.094999999999966,150.3800000000004,151.23200000000023,149.34800000000016,2.081999999999968
6,90.6439999999998,6.21899999999996,94.08599999999963,93.73099999999975,89.92699999999977,6.351999999999949
6,127.19500000000005,3.8379999999999566,130.114,129.13300000000015,126.35499999999998,3.878999999999955
6,144.2860000000003,2.751999999999963,146.72300000000035,146.56800000000018,143.9620000000003,2.8959999999999635
6,152.65700000000038,1.717999999999973,154.20900000000032,154.71000000000038,152.94700000000046,1.8619999999999728
7,86.29699999999976,16.881999999999962,93.84099999999972,91.32999999999977,82.89799999999998,17.982999999999958
7,120.07199999999969,10.474999999999941,126.84199999999997,125.65700000000011,118.14399999999978,11.557999999999941
7,138.02300000000042,6.98299999999996,143.14900000000037,144.49900000000034,139.19800000000035,6.723999999999961
7,148.01700000000028,4.111999999999967,151.41900000000027,153.02400000000029,148.51700000000037,5.084999999999954
8,91.49199999999975,5.699999999999957,94.93899999999971,95.1889999999996,91.3759999999996,5.674999999999948
8,126.73099999999987,3.8629999999999605,129.75000000000028,130.23100000000025,126.919,4.142999999999964
8,144.3060000000002,2.5869999999999616,146.75100000000037,146.63000000000034,144.36100000000025,2.542999999999967
8,152.25500000000042,1.749999999999974,153.81800000000013,154.53500000000028,152.97100000000034,1.6229999999999736
