Seed,ありの解,ありの解2,ありをなし,なしの解,なしの解をアリ,なしの解をアリ2
0,26.845000000000002,1.0000000000000007,27.70199999999982,27.70199999999982,26.845000000000002,1.0000000000000007
0,26.845000000000002,1.0000000000000007,27.70199999999982,27.70199999999982,26.845000000000002,1.0000000000000007
0,26.845000000000002,1.0000000000000007,27.70199999999982,27.70199999999982,26.845000000000002,1.0000000000000007
0,26.845000000000002,1.0000000000000007,27.70199999999982,27.70199999999982,26.845000000000002,1.0000000000000007
1,27.052999999999983,1.0000000000000007,27.887999999999824,27.887999999999824,27.052999999999983,1.0000000000000007
1,27.052999999999983,1.0000000000000007,27.887999999999824,27.887999999999824,27.052999999999983,1.0000000000000007
1,27.052999999999983,1.0000000000000007,27.887999999999824,27.887999999999824,27.052999999999983,1.0000000000000007
1,27.052999999999983,1.0000000000000007,27.887999999999824,27.887999999999824,27.052999999999983,1.0000000000000007
2,26.708999999999897,1.11099999999999,27.70299999999985,27.742999999999867,26.68699999999991,1.1349999999999905
2,27.00899999999997,1.0000000000000007,27.90299999999977,27.90299999999977,27.00899999999997,1.0000000000000007
2,27.00899999999997,1.0000000000000007,27.90299999999977,27.90299999999977,27.00899999999997,1.0000000000000007
2,27.00899999999997,1.0000000000000007,27.90299999999977,27.90299999999977,27.00899999999997,1.0000000000000007
3,26.779999999999973,1.0000000000000007,27.66299999999991,27.278999999999908,26.356999999999868,1.0389999999999964
3,26.779999999999973,1.0000000000000007,27.66299999999991,27.278999999999908,26.356999999999868,1.0389999999999964
3,26.779999999999973,1.0000000000000007,27.66299999999991,27.278999999999908,26.356999999999868,1.0389999999999964
3,26.779999999999973,1.0000000000000007,27.66299999999991,27.278999999999908,26.356999999999868,1.0389999999999964
4,26.461999999999886,1.1179999999999901,27.3449999999999,27.605999999999884,26.810999999999982,1.0000000000000007
4,26.461999999999886,1.1179999999999901,27.3449999999999,27.605999999999884,26.810999999999982,1.0000000000000007
4,26.461999999999886,1.1179999999999901,27.3449999999999,27.605999999999884,26.810999999999982,1.0000000000000007
4,26.461999999999886,1.1179999999999901,27.3449999999999,27.605999999999884,26.810999999999982,1.0000000000000007
5,26.910999999999984,1.0000000000000007,27.716999999999846,27.716999999999846,26.910999999999984,1.0000000000000007
5,26.910999999999984,1.0000000000000007,27.716999999999846,27.716999999999846,26.910999999999984,1.0000000000000007
5,26.910999999999984,1.0000000000000007,27.716999999999846,27.716999999999846,26.910999999999984,1.0000000000000007
5,26.910999999999984,1.0000000000000007,27.716999999999846,27.716999999999846,26.910999999999984,1.0000000000000007
6,26.876000000000015,1.0000000000000007,27.649999999999867,27.649999999999867,26.876000000000015,1.0000000000000007
6,26.876000000000015,1.0000000000000007,27.649999999999867,27.649999999999867,26.876000000000015,1.0000000000000007
6,26.876000000000015,1.0000000000000007,27.649999999999867,27.649999999999867,26.876000000000015,1.0000000000000007
6,26.876000000000015,1.0000000000000007,27.649999999999867,27.649999999999867,26.876000000000015,1.0000000000000007
7,26.98599999999998,1.0000000000000007,27.79999999999985,27.79999999999985,26.98599999999998,1.0000000000000007
7,26.98599999999998,1.0000000000000007,27.79999999999985,27.79999999999985,26.98599999999998,1.0000000000000007
7,26.98599999999998,1.0000000000000007,27.79999999999985,27.79999999999985,26.98599999999998,1.0000000000000007
7,26.98599999999998,1.0000000000000007,27.79999999999985,27.79999999999985,26.98599999999998,1.0000000000000007
8,26.892000000000007,1.0000000000000007,27.74799999999984,27.74799999999984,26.892000000000007,1.0000000000000007
8,26.892000000000007,1.0000000000000007,27.74799999999984,27.74799999999984,26.892000000000007,1.0000000000000007
8,26.892000000000007,1.0000000000000007,27.74799999999984,27.74799999999984,26.892000000000007,1.0000000000000007
8,26.892000000000007,1.0000000000000007,27.74799999999984,27.74799999999984,26.892000000000007,1.0000000000000007
