Seed,ありの解,ありの解2,ありをなし,なしの解,なしの解をアリ,なしの解をアリ2
0,4.428999999999956,3.910999999999954,5.683999999999962,5.683999999999962,4.428999999999956,3.910999999999954
0,7.378999999999954,3.605999999999955,8.995999999999942,8.995999999999942,7.378999999999954,3.605999999999955
0,9.21099999999994,3.2769999999999486,10.635999999999926,11.101999999999924,9.37599999999995,3.337999999999959
0,11.023999999999926,3.2169999999999574,12.800999999999933,12.70699999999993,11.114999999999922,3.084999999999958
1,5.876999999999957,10.651999999999962,9.42099999999996,9.42099999999996,5.876999999999957,10.651999999999962
1,9.464999999999957,8.921999999999962,13.52199999999994,13.894999999999955,9.721999999999934,8.784999999999954
1,12.180999999999926,7.648999999999952,16.249999999999968,15.964999999999986,11.923999999999925,7.751999999999962
1,13.824999999999957,7.058999999999968,17.879999999999956,17.879999999999956,13.824999999999957,7.058999999999968
2,7.054999999999954,4.04899999999996,8.951999999999956,9.566999999999934,7.4069999999999565,4.044999999999953
2,11.291999999999936,3.603999999999957,13.771999999999936,13.771999999999936,11.291999999999936,3.603999999999957
2,12.958999999999937,3.3029999999999524,15.34199999999999,15.644999999999994,13.445999999999952,3.180999999999956
2,14.289999999999948,3.2209999999999543,16.50700000000002,17.055999999999983,14.698999999999973,3.155999999999961
3,5.776999999999951,3.7769999999999624,7.281999999999948,7.281999999999948,5.776999999999951,3.7769999999999624
3,8.359999999999962,3.419999999999955,10.176999999999932,10.387999999999927,8.494999999999964,3.361999999999953
3,10.480999999999934,3.1949999999999568,12.599999999999946,11.947999999999938,10.096999999999932,3.226999999999957
3,12.092999999999945,2.9869999999999535,14.067999999999955,13.83699999999994,11.82599999999992,3.041999999999957
4,6.505999999999938,2.542999999999958,7.396999999999952,7.396999999999952,6.505999999999938,2.542999999999958
4,9.664999999999951,2.4999999999999525,10.82599999999995,11.268999999999926,10.033999999999953,2.4659999999999576
4,12.245999999999935,2.25099999999996,13.536999999999951,13.544999999999938,12.270999999999914,2.3059999999999587
4,14.02299999999996,2.114999999999965,15.444999999999975,15.444999999999975,14.02299999999996,2.114999999999965
5,5.805999999999959,4.017999999999959,7.10799999999995,7.10799999999995,5.805999999999959,4.017999999999959
5,8.489999999999963,3.7319999999999536,10.183999999999944,10.183999999999944,8.489999999999963,3.7319999999999536
5,10.081999999999935,3.4149999999999547,11.807999999999936,11.807999999999936,10.081999999999935,3.4149999999999547
5,11.613999999999903,3.3439999999999537,13.297999999999947,13.478999999999946,11.783999999999924,3.1909999999999568
6,6.090999999999956,5.904999999999957,8.500999999999964,8.500999999999964,6.090999999999956,5.904999999999957
6,8.50699999999997,5.325999999999957,11.209999999999951,11.851999999999938,9.107999999999956,5.356999999999952
6,10.972999999999937,4.948999999999962,13.725999999999951,14.128999999999962,11.36099999999992,4.798999999999956
6,12.600999999999926,4.600999999999955,15.467999999999986,15.238999999999981,12.47599999999991,4.638999999999956
7,5.4899999999999585,9.70799999999994,8.362999999999957,9.047999999999956,5.819999999999953,10.024999999999947
7,9.314999999999944,8.58099999999995,13.114999999999938,13.114999999999938,9.314999999999944,8.58099999999995
7,11.473999999999911,7.769999999999953,15.381999999999993,15.381999999999993,11.473999999999911,7.769999999999953
7,12.875999999999937,7.38699999999996,16.763000000000016,16.706999999999965,12.908999999999951,7.2999999999999545
8,5.972999999999954,6.492999999999944,7.951999999999958,8.141999999999951,6.050999999999954,6.099999999999943
8,9.651999999999942,5.536999999999948,12.229999999999947,12.229999999999947,9.651999999999942,5.536999999999948
8,11.513999999999946,4.995999999999958,14.249999999999961,13.965999999999946,11.17399999999993,5.159999999999944
8,12.706999999999944,4.800999999999962,15.429999999999996,15.735999999999986,13.001999999999937,4.728999999999959
